name,type
使用本药鼻用气雾剂达数月或更长时间的患者，应定期检查鼻黏膜，如果鼻咽部发生局部真菌感染，则应停药或需给予适当处理。持续存在鼻咽部刺激可能是停药的一项指征。,
支气管造影用12～18ml注入造影部位。,
肾功能不全者慎用或减量。,
硝基呋喃妥英,
氢泼琥钠,
用药前后及用药时应当检查或监测:(1)长期用药时应常规监测肝功能；(2)大剂量用药时应监测心电图；(3)红霉素在肝功能损害时可以蓄积，因此大剂量用药时应监测血药浓度水平。,
儿童：2个月以上患儿的一般感染，首次剂量为50～60mg/kg(总量不超过2g)，以后每天50～60mg/kg，分2次服用。,
过敏性肺炎,
骨髓功能低下及应用过顺铂者，首剂适当减量。,
口服。煎膏剂：一次10～20ml，一天2～3次。糖浆剂：一次20ml，一天2次。口服液：一次10ml，一天2～3次。,
依坦奈塞,
静脉注射，每次250ml，每天1次，疗程21天。,
福泽昂,
Cefaclor,
若出现间质性肺炎，应停药并给予肾上腺皮质激素等药物进行适当的处理。,
Cefuroxime Axetil,
Geopen,
Chloperastine,
Jinlianhua Pian,
凯韦可,
二甲氨基四环素,
Antibiocin,
新茜平,
儿童口服给药：(1)中耳炎、肺炎；第1天10mg/kg顿服(每天最大量不超过500mg)；第2～5天，每天5mg/kg顿服(每天最大量不超过250mg)。(2)咽炎、扁桃体炎:每天12mg/kg顿服(每天最大量不超过500mg)，连用5天。,
甲硝羟乙唑,
鹦鹉热,
泰利必妥,
Isofluranum,
咪可拉唑,
本品应在医师指导下使用，如服用过量可能会引起茶碱的毒性反应。,
交叉过敏:对一种林可胺类药过敏时；有可能对其他林可胺类药也过敏。,
Mecy-steine Hydrochloride,
Capreomycin,
甲强龙,
口服。胶囊剂：一次1～2粒，一天3次。口服液：一次20ml，一天3次。,
1620-RB,
Calfactant,
Pneu-mococcal Vaccine Poilyva Poilyva-lent,
Nuromax,
Levofloxacin,
Antibiotic A-51568A,
交叉过敏:本药与头孢菌素类药有交叉过敏。,
Midecamycin Acetate,
药物对哺乳的影响：沙美特罗和丙酸氟替卡松均可分泌到大鼠的乳汁中。尚无人类哺乳期用药的资料，哺乳妇女应权衡利弊后用药。,
敏喘宁,
药物对检验值或诊断的影响:(1)直接抗人球蛋白(Coombs)试验可呈阳性反应；(2)硫酸铜法测定尿糖时可呈假阳性；(3)少数患者用药后可出现血尿素氮和血清肌酐升高、血清氨基转移酶和血清乳酸脱氢酶、血清胆红素升高。,
m-THPC,
溶血链球菌制剂,
去氢皮质素,
肺功能不全及呼吸系统功能障碍患者慎用。,
本品只供经口吸入使用。推荐剂量：成人和12岁及12岁以上的青少年，一次1吸(50μg沙美特罗和100μg丙酸氟替卡松)，每日2次。4岁及4岁以上儿童，一次1吸(50gμ沙美特罗和100μg丙酸氟替卡松)，每日2次。尚无4岁以下儿童使用本品的资料。,
口服给药：(1)治疗吸虫病：①血吸虫病：各种慢性血吸虫病采用总量为60mg/kg的1～2天疗法，每天量分2～3次餐间服。急性血吸虫病患者总量为120mg/kg，每天量分2～3次服。连服4天。体重超过60kg者按60kg计算；②华支睾吸虫病总量为210mg/kg，每天3次，连服3天。或每次14mg/kg，每天3次，5天为1个疗程；③肺吸虫病25mg/kg，每天3次，连服3天；④姜片虫病：10～15mg/kg，顿服。或总量600mg/次(3片)，分2次1天服完。(2)治疗绦虫病：①牛肉和猪肉绦虫病：10mg/kg，清晨顿服，1h后服用硫酸镁；②短小膜壳绦虫和阔节裂头绦虫病：25mg/kg，顿服。(3)治疗囊虫病：①治疗脑囊虫病：总量180mg/kg，9天为1个疗程，每天20mg/kg，分3次服。体重超过60kg者，以60kg计量。疗程间隔2～4个月。并对症处理(增服控制癫痫药物、脱水剂、类固醇等)；②治疗皮肌型囊虫病：总剂量6g(30片)，分6天服完，每天3次。(4)猪囊尾蚴病：总量120mg/kg，4天分服，每天3次。(5)脑猪囊尾蚴病：总量180mg/kg，9天分服，每天3次(体重大于60kg，以60kg计)，疗程间隔3～4个月。在服用本药期间，应辅以降颅内压和防治脑水肿的治疗措施。,
罗华密斯,
富山龙,
安可来,
Colistinum,
本药宜饭后服、与氢氧化铝同服或用肠衣片，均可减轻其局部刺激作用。,
交叉过敏：本药与其他喹诺酮类药之间存在交叉过敏。,
普鲁卡因青霉素G,
胸腺肽7-α1,
Mectiza,
德美克A,
静脉滴注：用于严重哮喘发作，每天1～2g加于5%葡萄糖液2000～4000ml中使用。,
雅美泰龙,
狄沙林,
安得新,
凯诺特,
药物对老人的影响：老年患者用药时应注意观察骨髓抑制的出现。,
Curosurf,
疾立静,
CZOP,
在孕妇中尚缺乏足够的研究，因此不推荐使用。,
手术结束前1h不宜再用，因麻醉结束后，常发生通气不足；,
备劳喘,
罗氟酸,
Ru-28965,
阿莫仙,
Naftopen,
高血糖症,
酒精中毒、肝功能损害者慎用；婴儿、3个月以上孕妇和哺乳期妇女慎用。,
注射剂：50mg(5ml)，200mg(5ml)。,
霉酚酸吗啉乙酯,
TARCEVA,
菌血症,
持续皮下注射给药：起始剂量为1.25ng/(kg·min)，对该剂量不能耐受的患者可降低剂量至0.625ng/(kg·min)。根据肺动脉高压临床症状的改善情况，调整给药剂量。最初4周每周增加剂量不得超过1.25ng/(kg·min)，以后每周增加剂量不得超过2.5ng/(kg·min)。最大剂量不得超过40ng/(kg·min)。,
逆转非除极肌松药的作用：可静脉注射5～10mg，如有必要，5～10min重复，总量不应超过40mg。也可肌内注射：成人10mg；小于34kg儿童2mg，大于35kg儿童5mg；婴儿0.5～1mg，均为1次量。,
氟西奈德,
泰必治注射液,
芬康唑,
Azlin,
药物对儿童的影响：4岁以下儿童使用本药的安全性和有效性尚不明确。,
戊烯保太松,
澳特斯,
浩罗卡因,
速喘宁,
信必可都保,
期前收缩,
孚帮,
咳净酮,
卷须霉素,
1．交叉过敏：本药与青霉素类药、头孢菌素类药有交叉过敏。2．慎用：肾功能不全者。3．药物对儿童的影响：尚无用于儿童的安全性及有效性资料。4．药物对妊娠的影响：尚缺乏妊娠期妇女使用本药的安全性资料，孕妇用药须权衡利弊。5．药物对哺乳的影响：少量哌拉西林可经乳汁排泄，可能导致婴儿过敏(出现腹泻、念珠菌感染及皮疹)，哺乳妇女用药须权衡利弊。6．用药前后及用药时应当检查或监测：(1)有出血倾向的患者应检查凝血时间、血小板聚集时间和凝血酶原时间。(2)用药期间应监测肾功能，如出现肾功能异常应调整治疗方案。7．用药前须详细询问患者的青霉素过敏史。8．用药前必须做皮肤过敏试验，皮试阳性反应者不能使用。9．溶液配置：使用前先将本药2．5g(或5g)溶于适量溶剂(如5%葡萄糖注射液、,
头孢磺啶钠,
慎用:(1)对其他β-内酰胺类抗生素过敏者；(2)严重肾功能不全者；(3)胆道阻塞患者；(4)高度过敏性体质者；(5)孕妇及哺乳期妇女；(6)早产儿、新生儿；(7)高龄、体弱者。,
注射剂(粉)：1g(含氟氯西林钠、阿莫西林钠各500mg)；,
三氟氯溴乙烷,
静脉滴注：将本药100mg溶于注射用生理盐水500ml中，在3h内按以下方式滴完，即前2min先注入本药10mg，以后60min内滴入50mg，最后120min内滴完余下的40mg。(1)负荷给药法(frontloading)：总剂量为100mg，先弹丸(bolus)注射15mg，然后30min内再静脉滴注50mg，接着1h内静脉滴注剩余35mg。(2)按体重法：先静脉弹丸注射15mg，接着30min静脉滴注0.75mg/kg，然后1h内静脉滴注0.5mg/kg。(3)二次弹丸法(twobolus)：总量100mg，分2次静脉弹丸注射，间隔30min，此方法可有88%的再通率。,
氮苄脒青霉素双酯,
卡茚青霉素钠,
IL-2的用法：IL-2用量按临床需要，在有经验医师指导下使用。(1)皮下注射：IL-2，20万～40万U/m2加入无菌注射用水2ml溶解，每天1次，每周连用4天，4周为1个疗程。(2)静脉滴注：IL-2，20万～40万U/m2，加入生理盐水500ml，静脉滴注2～3h，每天1次，每周连用4天，连用4周为1个疗程。(3)腔内灌注：先尽量抽去腔内积液或插管引流，再将IL-240万～50万U/m2加入生理盐水20ml注入，每周1～2次，每3～4周为1个疗程，如疗程中积液消失，宜中止治疗。(4)瘤内或瘤周注射：IL-2，10万～30万U，加入生理盐水3～5ml，分多点注射到瘤内或瘤体周围，每周2次或2次以上，连用2周为1个疗程。,
注射剂(粉):1g。,
ZD-1839,
癫痫发作,
必可复,
1个月以内的新生儿和早产儿不推荐应用本药。,
成人(1)静脉滴注：1次80～100mg/m2，每4～5周1次。用生理盐水稀释至500ml后滴注，滴注完后再静脉滴注1000ml以上输液。(2)肾功能不全时剂量：肾功能不全患者首剂适当减量。,
β-美松,
Bamifylline,
胸腔注射：一次148～222MBq(4～6mCi)，用氯化钠注射液稀释后注入，一般4～6周后可重复注射。,
慎用：(1)老年心脏病、高血压患者。(2)糖尿病、甲状腺疾病患者。(3)青光眼患者。(4)前列腺肥大者。(5)呼吸困难、肺气肿患者。(6)吸烟、哮喘、肺气肿引起的慢性咳嗽及痰多粘稠者。(7)肝、肾功能不全者。,
1．出血体质患者、未控制的动脉高压患者、近期有十二指肠溃疡病史患者、糖尿病患者、视网膜病变患者、出血患者慎用。老年患者慎用。用于治疗深部静脉血栓形成和肺栓塞时，体重低于50kg患者慎用。有肝素引起的血小板减少病史的患者慎用。本品生殖毒性分级为B，孕妇慎用。尚不知本品是否经乳汁分泌，哺乳期妇女慎用。2．本品不与其他药物混合使用。3．本品不能用于肌内注射。4．不可与肝素、低分子肝素或拟肝素等量替代使用。5．在使用本品预防期间如果发生血栓形成应采取适当的治疗措施。6．儿童用药安全性尚未评价。7．本品尚无特效解毒剂，药物过量可导致出血并发症。血液透析可使本品清除率增加20%。8．应定期检查患者肾功能。9．15～30℃保存。,
用药期间，特别是大剂量给药时，应给予水化、利尿措施，补充电解质。,
Modrasone,
唑酮氨苄青霉素,
Cefmetazon,
成人：(1)静脉滴注：开始静脉滴注时可先试从1～5mg或按体重每次0.02～0.1mg/kg给药，以后根据患者耐受情况每天或隔日增加5mg，当增加至每次0.6～0.7mg/kg时即可暂停增加剂量。最高单次剂量按体重不超过1mg/kg，每天或隔1～2天给药1次，总累积量1.5～3.0g，疗程1～3个月，也可长至6个月，需视患者病情及疾病种类而定。对敏感真菌所致感染宜采用较小剂量，即1次20～30mg，疗程仍宜较长。(2)鞘内注射：首次为0.05～0.1mg，以后逐渐增至每次0.5mg，最大量每次不超过1mg，每周给药2～3次，总量15mg左右。鞘内给药时宜与小剂量地塞米松或琥珀酸氢化可的松同时给予，并需用脑脊液反复稀释药液，边稀释边注入以减少反应。(3)局部用药：①着色真菌病：以1～3mg/ml溶液加适量普鲁卡因，病灶内局部注射，每周1～2次；多病灶者可交替注射。皮肤灼烧后感染真菌，以0.1%溶液外涂；②呼吸道真菌感染：以5～10mg，配成0.2～0.3mg/ml溶液，每天分2次喷雾，疗程1个月；③真菌性角膜溃疡：用1%眼膏或0.1%溶液外涂，每天2次。,
Pulmozyme,
双氯苯唑青霉素,
托霉素,
氯雷伪麻片,
静脉注射：每次0.3mg，每天1次。可根据年龄、症状酌情增减。,
阿泽红霉素,
诱导：通过吸入恩氟烷和纯氧或恩氟烷与氧气/氧化亚氮混合物进行诱导。初始浓度0.5%，呼吸抑制后逐渐增加到5%，也可加用短效巴比妥。,
头孢氰四唑,
三氮唑核苷,
巴拉沙星,
Hailun,
Gatifloxacin,
口服，成人起始剂量62.5mg，每日2次，分别在早、晚服用，共28天，再增加至维持剂量125mg。体重10～20kg患者，推荐起始剂量31.25mg，每日1次，维持剂量31.25mg，每日2次；体重20～40kg，推荐起始剂量31.25mg，每日2次，维持剂量62.5mg，每日2次。,
维宏,
痰湿壅盛患者不宜服用，其表现为痰多粘稠或稠厚成块。,
药物对妊娠的影响：动物试验表明，本药有致畸和引起胎儿死亡的作用，故孕妇、可能妊娠的患者禁用。,
静脉滴注：用于严重病例或不能口服者，每次200～400mg，每12小时1次。,
特普他林,
口服:成人每次200～400mg，每天2次。儿童每天15～30mg/kg，分2次给予。餐前1h或餐后服用。,
与利福平显示交叉耐药性，故本品不适于利福平治疗无效的病例。,
成人：(1)口服给药：每天100万～150万U，分2～3次服用；重症时剂量可加倍；(2)肌内注射：黏菌素硫酸盐，每天100万～150万U；(3)静脉滴注：黏菌素硫酸盐，每天100万～150万单位；(4)鞘内给药：每天1次，每次5mg，共3～4天；以后每次5mg，隔日1次。至少维持到脑脊液培养转阴，糖含量恢复正常2周后；(5)局部给药：1万～5万U/ml，用氯化钠注射剂溶解，涂于患处；(6)肾功能不全时剂量：本药的肾毒性与剂量相关，因此，应根据肌酐清除率或血中肌酐水平提示的肾功能情况来调整剂量。①肌酐清除率正常或＞正常80%，每天2.5～3mg/kg；②肌酐清除率为正常80%至＞正常30%，第1天2.5mg/kg，以后每天1～1.5mg/kg；③肌酐清除率＜正常30%，第1天2.5mg/kg，以后每2～3天1～1.5mg/kg；④无尿时，第1天2.5mg/kg，以后每5～7天1mg/kg。,
吡嘧司特,
格兰西隆,
头孢噻四唑,
妊娠期妇女慎用。,
多胜菌素乙,
Cortisone,
Trinalin,
Acetylspiramycin,
胸腔注射：每次20mg，每周2次。,
Lummy,
施铂锭,
儿童:(1)经鼻给药：用于治疗季节性和常年过敏性鼻炎时：对于12岁及其以上患者常用剂量是每天1次，每次每个鼻孔喷两下(每喷50μg)；3～11岁的儿童患者推荐剂量是每天1次，每次每个鼻孔喷一下；对于年龄小于3岁的小儿，莫米松鼻腔喷剂的有效性和安全性尚不明确；(2)外用：对于患特应性皮炎的6～12岁儿童，用0.1%的糠酸莫米松霜治疗6周对减轻症状有效，且不引起肾上腺抑制或皮肤萎缩。,
Cefobis,
双丁萘磺钠,
精神抑郁,
病毒唑,
静脉注射：将50mg的本药溶解为1mg/ml的浓度，注射给药。,
Kenacort-A,
口服：每次50～100mg，每天3次。,
Roxithromycinum,
成人：(1)口服给药：开始为每次0.75～3mg，每天2～4次；维持量约每0.75mg，视病情而定。(2)静脉注射：①疾病危急状态，如严重休克等的治疗：用地塞米松磷酸钠，每次2～20mg，2～6h重复给药至病情稳定，但大剂量连续给药一般不超过72h。②缓解恶性肿瘤所致的脑水肿：首剂静脉推注10mg，随后每6小时肌内注射4mg，一般12～24h患者可有所好转，于2～4天后逐渐减量，5～7天停药。③不宜手术的脑肿瘤：首剂静脉推注50mg，以后每2h重复给予8mg，数日后再渐减至每天2mg，分2～3次静脉给予。(3)肌内注射：①一般用法用量：用醋酸地塞米松注射剂，根据病情每次5～15mg，间隔2～3周注射1次。②用于缓解恶性肿瘤所致的脑水肿：参见静脉注射项。③增强治疗或用于过敏性疾病、休克：每次2～6mg；重症可重复给药，每2～6小时1次。④恶性疟所致脑水肿引起的脑昏迷：每次3～10mg，每8小时1次。(4)关节腔内注射：每次0.8～4mg，视关节腔大小而定。鞘内注射：每次5～10mg，间隔1～3周注射1次。(5)吸入给药：用于过敏性鼻炎，用1.7%～2.3%气雾剂喷雾吸入，每天2～4次。(6)经眼给药：①滴眼：外眼炎症可采用0.001%浓度，每天4～5次；内眼炎症以及手术后，药物浓度可增加至0.1%，每天4～5次。②植入微粒：在眼科手术结束并取出黏弹物质后，用精密无齿镊从包装中取出地塞米松缓释微粒1粒放入眼前房或后房，如果放在前房，应将药粒放在虹膜基底12点位置；如果放在后房，应放在虹膜和人工晶体前表面之间的6点位置，然后以常规方式闭合切口。③玻璃体内注射：每次0.4mg。(8)局部给药：用0.05%～0.1%乳膏涂搽患处，每天2～3次。,
