name,type,description,source
systematic reviews and meta-analyses,检查,"""A research method that combines results from multiple studies to provide a comprehensive overview of evidence, used to evaluate treatments for IAI and other infections.""",guideline
systematically identifying organisms,检查,"""Systematically identifying organisms is a method to quantify ampC induction likelihood by tracking susceptibility changes after beta-lactam exposure.""",guideline
t-cell detection,检查,"""A new diagnostic approach for mucormycosis, specifically targeting Mucorales-specific T-cells.""",guideline
t1/2,检查,"""t1/2（半衰期）是指药物浓度下降一半所需的时间，反映药物的消除速率。文中提到的半衰期即t1/2，如泊沙康唑20-66小时，伏立康唑多变等。""<SEP>""半衰期，血浆中药物浓度下降一半所需的时间，是制定给药方案的重要依据。""",guideline
t2,检查,"""T2 (Half-life) is the time required for the concentration of a drug in the body to decrease by half. It varies significantly among Amphotericin B formulations, ranging from hours (ABCD) to days (AmB-D, L-AmB), influencing dosing frequency and duration of action.""",guideline
table 1 content,检查,"""The specific information in Table 1, including specimen requirements, collection devices, and transport conditions for various tests.""",guideline
table 1 notes,检查,"""Specific notes in Table 1 regarding transport issues, such as the implication of 'immediately' meaning without delay.""",guideline
table 1 reference,检查,"""The table that provides specific guidelines for transport issues, including the implication of 'immediately'.""",guideline
table 1 transport issues,检查,"""A specific table in the document that provides a general guide for transport issues, including specimen requirements, collection devices, and transport conditions for various microbiology tests.""<SEP>""The specific table providing a general guide for transport issues, including specimen requirements",guideline
table 10,检查,"""A table in the guideline detailing Aspergillus PCR testing.""<SEP>""Table 10 summarizes diagnostic information on PCR testing on bronchoalveolar lavage (BAL) or cerebrospinal fluid (CSF) for invasive fungal disease in various patient populations.""",guideline
table 11,检查,"""A table in the guideline detailing Aspergillus PCR testing.""<SEP>""Table 11 summarizes diagnostic information on PCR testing on whole blood, serum, or plasma for invasive fungal disease, particularly in patients with hematological malignancies.""",guideline
table 12,检查,"""A table in the guideline detailing molecular detection of fungi on biopsy samples.""<SEP>""Table 12 summarizes diagnostic information on molecular diagnostics (PCR) on biopsies for detecting and identifying fungi in various tissue sample types.""",guideline
table 2 (drug-drug interactions),检查,"""Reference table for interactions during aspergillosis treatment.""",guideline
table 20,检查,"""A table listing microbial agents involved in surgical site infections.""",guideline
table 21,检查,"""A table listing bacterial pathogens for community-acquired pneumonia (CAP).""",guideline
table 22,检查,"""A table listing bacterial pathogens for hospital-acquired pneumonia (HAP).""<SEP>""A table summarizing itraconazole therapeutic drug monitoring, including methods (HPLC, bioassay), target ranges, and timing.""",guideline
table 29,检查,"""Table 29 provides a summary of laboratory diagnosis procedures for infections of the pleural space.""",guideline
table 3 (clinical scenarios for tdm),检查,"""Reference table for scenarios where TDM is useful.""",guideline
table 31,检查,"""A table detailing the laboratory diagnosis of pneumonia in the immunocompromised host.""<SEP>""A table focusing on the major infectious etiologies likely to be of interest in most immunocompromised hosts.""<SEP>""A table providing information on diagnostic approaches for invasive aspergillosis.""",guideline
table 32,检查,"""A table providing information on antifungal therapy for invasive aspergillosis.""<SEP>""A table referenced for infectious causes of esophagitis.""<SEP>""表32，详细描述了食管炎的实验室诊断方法。""",guideline
table 33,检查,"""A table listing test options for H. pylori diagnosis in priority order.""<SEP>""表33，详细描述了胃炎的实验室诊断方法。""",guideline
table 34,检查,"""Table 34 provides prophylaxis recommendations for children at high risk of invasive aspergillosis.""<SEP>""Table 34 provides prophylaxis recommendations specifically for children at high risk of invasive aspergillosis.""<SEP>""表34，详细描述了胃肠炎和感染性/毒素诱导性腹泻的实验室诊断方法。""",guideline
table 43,检查,"""A table outlining diagnostic tests for pathogens associated with cervicitis/urethritis.""",guideline
table 48,检查,"""Table 48提供了基于已发布建议的血和组织寄生虫感染诊断方法的全面概述。""",guideline
table 49,检查,"""Table 49总结了巴贝虫病和疟疾感染的实验室检测方法。""",guideline
table 61,检查,"""Table 61 is a reference table mentioned in the text regarding laboratory diagnosis of primary (acute) HIV infection.""",guideline
table 66,检查,"""Table 66 lists diagnostic tests with emergency use authorization from the FDA for SARS-CoV-2.""",guideline
table 67,检查,"""Table 67 provides details on laboratory diagnosis of Influenza A and B virus infection.""",guideline
table 69,检查,"""Table 69 likely details serologic criteria for diagnosing acute measles, including seroconversion or a 4-fold rise in IgG titers.""",guideline
table 7,检查,"""A table (Table 7) that likely summarizes recommendations for primary therapy of invasive aspergillosis, including isavuconazole.""<SEP>""A table in the guideline detailing galactomannan (GM) testing in samples other than blood, including BAL, CSF, and tissue.""<SEP>""Table 7 contains continued informat",guideline
table 74,检查,"""A table providing details on the laboratory diagnosis of Zika virus infection, including diagnostic procedures, sample types, and transport details.""",guideline
table 75,检查,"""A table providing details on the laboratory diagnosis of Lymphocytic Choriomeningitis Virus (LCMV) infection.""",guideline
table 76,检查,"""A table providing details on the laboratory diagnosis of Monkeypox Virus infection.""",guideline
table 77,检查,"""A table providing details on the laboratory diagnosis of Rabies Virus infection.""",guideline
table 8,检查,"""A table (Table 8) that likely summarizes recommendations for second-line therapy in invasive aspergillosis.""<SEP>""A table in the guideline detailing the role of β-D-glucan (BDG) testing in diagnosing invasive aspergillosis (IA).""",guideline
