:ID,name,type,:LABEL,description,source
e_001c504bb98f,polymyxin-aminoglycoside-tigecycline-sulbactam combinations,其他治疗,其他治疗,"""""A group of combination therapies including polymyxin, aminoglycoside, tigecycline, and sulbactam; suggested for severe and high-risk CRAB infections with conditional recommendation.""""",guideline
e_5cb040757e25,polymyxin-carbapenem combination,其他治疗,其他治疗,"""""A specific combination of polymyxin (e.g., colistin) and a carbapenem (e.g., meropenem) for CRAB infections. Observational studies show mixed results, and RCTs show no significant benefit over monotherapy.""""<SEP>""""Combination of polymyxin and carbapenem antibiotics, studied for CRAB infections.""""<SEP>",guideline
e_e6665a3a89ec,polymyxin monotherapy,其他治疗,其他治疗,"""""Polymyxin monotherapy is compared with high-dose meropenem-polymyxin combination therapy for CRE, with the latter showing potential advantage.""""|>7<SEP>""""The less preferred treatment strategy for CRGNB infections.""""<SEP>""""Use of a single polymyxin antibiotic (e.g., colistin) as treatment, often compare",guideline
e_bded4220c133,potentially double-covering antibiotic combinations,其他治疗,其他治疗,"""""Combinations like polymyxin, aminoglycoside, tigecycline, sulbactam combinations; associated with lower mortality compared to colistin monotherapy in a systematic review of observational studies.""""<SEP>""""Combinations like polymyxin, aminoglycoside, tigecycline, sulbactam, associated with lower mortal",guideline
e_fefd4bebae88,follow-up cultures,检查,检查,"""""Cultures performed after treatment initiation to monitor for resistance development, especially for CR-GNB.""""<SEP>""""Cultures performed after treatment initiation to monitor for resistance development.""""<SEP>""""Follow-up cultures are a prognostic tool used to monitor for resistance development during tre",guideline
e_54b80cde428f,pan-resistant cr-gnb,病原体,病原体,"""""CR-GNB resistant to all available antibiotics, for which source control is the main recommendation.""""<SEP>""""Pan-resistant CR-GNB refers to CR-GNB resistant to all available antibiotics, requiring selection of the least resistant antibiotic based on MICs and optimal source control.""""",guideline
e_39357f5bb7bc,all β-lactams,药物,药物,"""""A class of antibiotics including penicillins, cephalosporins, and carbapenems, to which DTR bacteria are resistant.""""<SEP>""""A class of antibiotics including penicillins, cephalosporins, and carbapenems.""""",guideline
e_9c620cabe31c,colistin resistance,其他治疗,其他治疗,"""""CRAB can be resistant to colistin, as identified by broth microdilution in a post-hoc analysis.""""",guideline
e_2ef45f2bf3d1,high-risk infections,流行病学,流行病学,"""""Infections at high risk for mortality, defined based on the INCREMENT score (all infections other than low-risk).""""<SEP>""""Infections at high risk for mortality, defined based on the INCREMENT score.""""<SEP>""""Infections classified as having a higher risk for mortality based on the INCREMENT score, specif",guideline
e_2463de424fd0,bacteraemia,疾病,疾病,"""""Presence of bacteria in the bloodstream, a severe form of infection often associated with higher mortality in CRE infections.""""<SEP>""""The presence of bacteria in the blood, synonymous with bloodstream infection (BSI). It is mentioned in the context of studies comparing antibiotics for CRAB and in the",guideline
e_976d1e1c45cc,resistance development,流行病学,流行病学,"""""Resistance development refers to the emergence of antibiotic resistance in CRE isolates during treatment, a concern with certain agents like ceftazidime-avibactam.""""<SEP>RESISTANCE DEVELOPMENT refers to the emergence of antibiotic resistance in bacteria during or after treatment, a significant conce",guideline
e_06bde5e90a6f,efflux pumps,病原体,病原体,"""""A mechanism of antibiotic resistance in A. baumannii that expels antibiotics from the bacterial cell.""""<SEP>""""Protein structures in P. aeruginosa that actively expel antibiotics from the cell, contributing to multidrug resistance when overexpressed.""""<SEP>""""Upregulation of efflux pumps like MexAB-OprM ",guideline
e_bf0a424c9fa1,porin expression,病原体,病原体,"""""A mechanism of antibiotic resistance in A. baumannii involving changes in outer membrane proteins.""""",guideline
e_4ca0dcbaf13c,antibiotic target mutations,病原体,病原体,"""""A mechanism of antibiotic resistance in A. baumannii involving mutations in the targets of antibiotics.""""",guideline
e_029bf8bd350f,drug-inactivating enzymes,病原体,病原体,"""""A mechanism of antibiotic resistance in A. baumannii involving enzymes that degrade or modify antibiotics.""""",guideline
e_09548c21c061,intensive care units,科室,科室,"""""Critical care for severe infections, e.g., with respiratory or neurological involvement.""""<SEP>""""Hospital departments where A. baumannii is commonly associated with healthcare-acquired infections.""""<SEP>""""ICU settings where CRPA surveillance data was collected, showing regional trends in antimicrobial ",guideline
e_5239bf9c753a,u.s. cdc,其他治疗,其他治疗,"""""U.S. CDC reports data on CRAB through the National Healthcare Safety Network.""""",guideline
e_86321758c47c,national healthcare safety network,流行病学,流行病学,"""""A network under the U.S. CDC that reports data on healthcare-associated infections and antimicrobial resistance.""""",guideline
e_e095b5e63060,tnis,其他治疗,其他治疗,"""""TNIS, now THAS, tracked infections in Taiwan, including CRAB.""""",guideline
e_97d12b8a1153,mortality rates,流行病学,流行病学,"""""Death rates associated with bronchoscopy, ranging from 0% to 0.04% in large series.""""<SEP>""""High mortality rates (50%-96%) associated with Aspergillus endocarditis.""""<SEP>""""High mortality rates (up to 86.1%) reported in CRAB-infected patients.""""<SEP>""""The percentage of patients dying, used to compare tre",guideline
e_5b15c70d5bbd,xdr-ab43,病原体,病原体,"""""Extensively drug-resistant Acinetobacter baumannii, similar to CRAB in treatment studies.""""",guideline
e_d40fc3d25df8,empiric antibiotic regimens,其他治疗,其他治疗,"""""Antibiotic combinations used initially; often inactive against CRAB and S. maltophilia.""""<SEP>""""Initial antibiotic treatment strategies based on clinical presentation and risk factors before specific culture results are available.""""<SEP>""""Initial antibiotic treatments chosen based on likely pathogens, ",guideline
e_d2926e5cb69c,invasive crab infections,疾病,疾病,"""""CRAB infections that are invasive, such as those in ICU patients, investigated in clinical trials.""""<SEP>""""Invasive CRAB infections refer to serious infections caused by carbapenem-resistant Acinetobacter baumannii, including pneumonia, bacteremia, and urinary tract infections, often occurring in ICU",guideline
e_ed6f5c568a00,crab pneumonia,疾病,疾病,"""""A lung infection caused by CRAB. Clinical trials often include patients with this condition.""""<SEP>""""A specific type of CRAB infection affecting the lungs, for which certain therapies like nebulized antibiotics are not recommended.""""<SEP>""""A specific type of infection caused by CRAB, located in the lun",guideline
e_5f6abea382e6,drug-resistant a. baumannii bloodstream infections,疾病,疾病,"""""Bloodstream infections caused by drug-resistant A. baumannii. Clinical trials often include patients with this condition.""""<SEP>""""Drug-resistant A. baumannii bloodstream infections are systemic infections caused by multidrug-resistant Acinetobacter baumannii, often associated with high mortality and ",guideline
e_21064ab38d32,urinary tract infections,疾病,疾病,"""""Infections of any part of the urinary system, including the kidneys, ureters, bladder, and urethra.""""<SEP>""""Urinary tract infections (UTIs) are infections in any part of the urinary system.""""<SEP>URINARY TRACT INFECTIONS (UTIs) are infections of the urinary system, including the bladder (cystitis), ki",guideline
e_b84853c61aeb,bacterial burdens,病原体,病原体,"""""Bacterial burdens refer to the high levels of bacteria in CRAB infections, often due to delays in initiating effective therapy with active antibiotics.""""<SEP>""""Refers to the high load of bacteria expected in CRAB infections due to delays in initiating effective therapy. This high burden is a reason c","guideline,llm_inferred"
e_4fca05fd861a,guidance document,指南建议,指南建议,"""""Recommended management protocol for suspected mucormycosis cases, especially when immediate referral to highest care level facility is delayed.""""<SEP>The GUIDANCE DOCUMENT is a comprehensive reference document providing recommendations for the treatment of various antimicrobial-resistant infections.",guideline
