head,head_type,relation,tail,tail_type,source,description,weight,confidence
奥马环素,西药,药代动力学,肝脏代谢,流行病学,guideline,"""奥马环素不被肝脏代谢，以原型排泄。""",8.0,1.0
奥马环素,西药,相关疾病,mssa,病原体,guideline,"""针对MSSA感染，奥马环素与利奈唑胺疗效相似。""",8.0,1.0
奥马环素,西药,适应症,社区获得性细菌性肺炎,疾病,guideline,"""奥马环素可用于治疗社区获得性细菌性肺炎。""<SEP>""奥马环素用于治疗社区获得性细菌性肺炎。""",17.0,1.0
奥马环素,西药,适应症,急性细菌性皮肤软组织感染,疾病,guideline,"""奥马环素可用于治疗急性细菌性皮肤软组织感染。""",8.0,1.0
奥马环素,西药,相关指南,桑福德抗微生物治疗指南（第50版）,指南建议,guideline,"""文中关于奥马环素的数据来源于桑福德抗微生物治疗指南（第50版）。""",6.0,1.0
奥马环素,西药,相关指南,国家抗微生物治疗指南（第2版）,指南建议,guideline,"""文中关于奥马环素的数据来源于国家抗微生物治疗指南（第2版）。""",6.0,1.0
奥马环素,西药,相关指南,药品说明书,指南建议,guideline,"""文中关于奥马环素的数据来源于药品说明书。""",6.0,1.0
奥马环素,西药,药代动力学,cyp3a4,其他治疗,guideline,"""奥马环素不通过CYP3A4酶代谢。""",6.0,1.0
奥马环素,西药,预后,复杂性尿路感染（cuti）,疾病,guideline,"""奥马环素治疗泌尿系统感染的有效性和安全性仍需要进一步研究和评估。""",6.0,1.0
奥马环素,西药,临床表现,膀胱炎,其他治疗,guideline,"""奥马环素治疗女性膀胱炎的Ⅰb期研究显示临床疗效和微生物学反应良好。""",7.0,1.0
奥马环素,西药,临床表现,微生物学反应,流行病学,guideline,"""奥马环素治疗膀胱炎后微生物学反应良好。""",7.0,1.0
奥马环素,西药,预后,中枢神经系统感染,疾病,guideline,"""奥马环素用于治疗中枢神经系统感染的效果有待进一步研究。""",6.0,1.0
奥马环素,西药,不良反应,转氨酶升高,症状,guideline,"""临床试验中CAP患者使用奥马环素出现的药物不良反应主要是转氨酶升高。""",8.0,1.0
奥马环素,西药,不良反应,血压升高,症状,guideline,"""临床试验中CAP患者使用奥马环素出现的药物不良反应包括血压升高。""",8.0,1.0
奥马环素,西药,不良反应,失眠,症状,guideline,"""临床试验中CAP患者使用奥马环素出现的药物不良反应包括失眠。""",8.0,1.0
奥马环素,西药,不良反应,便秘,症状,guideline,"""临床试验中CAP患者使用奥马环素出现的药物不良反应包括便秘。""",8.0,1.0
奥马环素,西药,注意事项,循证医学,科室,guideline,"""奥马环素超说明书使用的循证医学证据不足，未形成专家意见。""",7.0,1.0
奥马环素,西药,替代用药,补救治疗,其他治疗,guideline,"""奥马环素作为CDI的补救治疗选择。""",8.0,1.0
奥马环素,西药,敏感性,艰难梭菌,病原体,guideline,"""奥马环素对艰难梭菌有抗菌活性，且不易诱发CDI。""",9.0,1.0
奥马环素,西药,注意事项,肾功能不良,疾病,guideline,"""肾功能受损患者使用奥马环素无须调整剂量。""",8.0,1.0
奥马环素,西药,不良反应,肝毒性,症状,guideline,"""奥马环素可致肝毒性，是其严重不良反应。""",9.0,1.0
奥马环素,西药,不良反应,转氨酶增高,症状,guideline,"""奥马环素可致转氨酶增高，是其可能引起的不良反应。""",8.0,1.0
奥马环素,西药,注意事项,哺乳期用药,流行病学,guideline,"""奥马环素是一种用于哺乳期用药的抗菌药物。",9.0,1.0
奥马环素,西药,禁忌,孕中期和孕晚期避免使用,指南建议,guideline,"""奥马环素在孕中期和孕晚期避免使用。",9.0,1.0
奥马环素,西药,注意事项,治疗期间及末剂4天内避免哺乳,指南建议,guideline,"""奥马环素在治疗期间及末剂4天内避免哺乳。",9.0,1.0
奥马环素,西药,禁忌,妊娠,流行病学,guideline,"""奥马环素在妊娠中期和晚期应避免使用。<SEP>""妊娠后半期使用奥马环素会导致胎儿牙齿和牙釉质问题。""",18.0,1.0
奥马环素,西药,注意事项,乳汁,部位,guideline,"""奥马环素在治疗期间及末剂4天内，乳汁中可能含有药物，应避免哺乳。",9.0,1.0
奥马环素,西药,适应症,急性细菌性皮肤及皮肤结构感染,其他治疗,guideline,"""奥马环素用于治疗急性细菌性皮肤及皮肤结构感染。""",9.0,1.0
奥马环素,西药,敏感性,不动杆菌,病原体,guideline,"""奥马环素对不动杆菌分离株有抗菌活性。""",8.0,1.0
奥马环素,西药,不良反应,牙齿变色,症状,guideline,"""奥马环素在妊娠后半期用药会导致牙齿变色。""",8.0,1.0
奥马环素,西药,不良反应,牙釉质发育不良,症状,guideline,"""奥马环素在妊娠后半期用药会导致牙釉质发育不良。""",8.0,1.0
奥马环素,西药,给药途径,输注,诊疗技术及设备,guideline,"""奥马环素静脉输注需超过60分钟或30分钟以上。""",7.0,1.0
奥马环素,西药,注意事项,禁食,其他治疗,guideline,"""奥马环素服药前禁食4小时，服药后2小时禁食，服药后4小时不得进食乳制品等。""",8.0,1.0
奥马环素,西药,注意事项,哺乳,流行病学,guideline,"""奥马环素治疗期间及末剂后4天不建议哺乳。""",8.0,1.0
奥马环素,西药,适应症,皮肤,部位,guideline,"""奥马环素用于治疗急性细菌性皮肤及皮肤结构感染。""",9.0,1.0
奥马环素,西药,不良反应,牙齿,部位,guideline,"""奥马环素在妊娠后半期用药会导致牙齿变色。""",8.0,1.0
奥马环素,西药,不良反应,牙釉质,部位,guideline,"""奥马环素在妊娠后半期用药会导致牙釉质发育不良。""",8.0,1.0
奥马环素,西药,相关疾病,死亡风险,流行病学,guideline,"""奥马环素治疗CAP时死亡风险高于莫西沙星。""",9.0,1.0
奥马环素,西药,药品分类,静脉制剂,其他治疗,guideline,"""奥马环素有静脉制剂。""",8.0,1.0
奥马环素,西药,用法用量,负荷量,其他治疗,guideline,"""奥马环素的给药策略包括负荷量。""",8.0,1.0
奥马环素,西药,用法用量,维持量,其他治疗,guideline,"""奥马环素的给药策略包括维持量。""",8.0,1.0
奥马环素,西药,药物相互作用,药物间相互作用,药物,guideline,"""奥马环素存在药物相互作用（如与乳制品、抗酸剂）。""",7.0,1.0
奥马环素,西药,相关指南,cid69：180，2019,指南建议,guideline,"""CID69：180，2019是关于奥马环素不良反应的参考文献。""",8.0,1.0
奥马环素,西药,相关疾病,表4a,指南建议,guideline,"""表4A列出了奥马环素与Eravacycline和替加环素的抗菌活性比较。""",8.0,1.0
神经氨酸酶抑制剂,药物,药品分类,奥司他韦,西药,guideline,"""奥司他韦属于神经氨酸酶抑制剂。""",20.0,1.0
神经氨酸酶抑制剂,药物,药品分类,扎那米韦,西药,guideline,"""扎那米韦属于神经氨酸酶抑制剂。""",20.0,1.0
神经氨酸酶抑制剂,药物,药品分类,帕拉米韦,西药,guideline,"""帕拉米韦属于神经氨酸酶抑制剂。""",20.0,1.0
神经氨酸酶抑制剂,药物,适应症,甲型和乙型流行性感冒病毒,其他治疗,guideline,"""神经氨酸酶抑制剂用于治疗甲型和乙型流行性感冒病毒。""",18.0,1.0
奥司他韦,西药,替代用药,帕拉米韦,西药,guideline,"""帕拉米韦可作为奥司他韦的替代选择。""",16.0,1.0
奥司他韦,西药,适应症,甲型和乙型流行性感冒病毒,其他治疗,guideline,"""奥司他韦用于治疗甲型和乙型流行性感冒病毒。""",18.0,1.0
奥司他韦,西药,相关疾病,玛巴洛沙韦,西药,guideline,"""玛巴洛沙韦缓解流感症状时间与奥司他韦相当，但至病毒排毒停止的中位时间较奥司他韦缩短48小时。""",16.0,1.0
奥司他韦,西药,用法用量,肌酐清除率,检查,guideline,"""肌酐清除率用于指导奥司他韦的剂量调整。""",9.0,1.0
奥司他韦,西药,推荐用药,甲型流行性感冒,疾病,guideline,"""奥司他韦是治疗和预防甲型流行性感冒的首选药物。""",9.0,1.0
奥司他韦,西药,适应症,甲型流行性感冒病毒,病原体,guideline,"""奥司他韦是用于治疗甲型流行性感冒病毒感染的抗病毒药物。""",9.0,1.0
奥司他韦,西药,推荐剂量,体重,其他治疗,guideline,"""奥司他韦剂量根据体重计算。""",8.0,1.0
奥司他韦,西药,推荐剂量,日龄,流行病学,guideline,"""奥司他韦剂量根据日龄计算。""",8.0,1.0
奥司他韦,西药,监测指标,血药浓度监测,检查,guideline,"""血药浓度监测可用于奥司他韦的个体化给药和毒性评估。""",7.0,1.0
奥司他韦,西药,不良反应,肝炎,疾病,guideline,"""奥司他韦有个案报道引起肝炎及肝酶升高。""<SEP>""奥司他韦有引起肝炎的个案，是其在体内代谢少量可能导致的不良反应。""",14.0,1.0
奥司他韦,西药,不良反应,消化道溃疡,症状,guideline,"""奥司他韦常见轻度消化道反应。""",18.0,1.0
奥司他韦,西药,不良反应,转氨酶升高,症状,guideline,"""奥司他韦有转氨酶升高的报道。""",18.0,1.0
奥司他韦,西药,不良反应,失眠,症状,guideline,"""奥司他韦可引起神经精神系统反应，如失眠。""",18.0,1.0
奥司他韦,西药,不良反应,头晕,症状,guideline,"""奥司他韦可引起神经精神系统反应，如头晕。""",18.0,1.0
奥司他韦,西药,不良反应,眩晕,症状,guideline,"""奥司他韦可引起神经精神系统反应，如眩晕。""",18.0,1.0
奥司他韦,西药,不良反应,幻觉,症状,guideline,"""奥司他韦可引起幻觉。""",18.0,1.0
奥司他韦,西药,不良反应,行为异常,症状,guideline,"""奥司他韦可引起行为异常。""",18.0,1.0
奥司他韦,西药,不良反应,精神错乱,症状,guideline,"""奥司他韦可引起精神错乱。""",18.0,1.0
奥司他韦,西药,不良反应,胃肠道出血,症状,guideline,"""奥司他韦可引起胃肠道出血。""",18.0,1.0
奥司他韦,西药,不良反应,史约综合征,疾病,guideline,"""奥司他韦可引起严重皮肤反应，如史-约综合征。""",18.0,1.0
奥司他韦,西药,注意事项,哺乳期用药,流行病学,guideline,"""Oseltamivir is considered possibly safe during lactation but requires monitoring for toxic reactions.""",14.0,1.0
奥司他韦,西药,发病机制,肾脏,其他治疗,guideline,"""奥司他韦主要通过肾脏排泄。""",9.0,1.0
奥司他韦,西药,适应症,甲型流感h1n1,其他治疗,guideline,"""奥司他韦用于治疗甲型流感H1N1。""",18.0,1.0
奥司他韦,西药,适应症,乙型流感,其他治疗,guideline,"""奥司他韦用于治疗乙型流感。""",18.0,1.0
奥司他韦,西药,适应症,甲型流感a/h3n2,其他治疗,guideline,"""奥司他韦用于治疗甲型流感A/H3N2。""",18.0,1.0
奥司他韦,西药,敏感性,甲型流感a/h3n2v,其他治疗,guideline,"""奥司他韦对甲型流感A/H3N2v敏感。""",18.0,1.0
奥司他韦,西药,耐药性,甲型流感a/h5n1,其他治疗,guideline,"""奥司他韦对甲型流感A/H5N1耐药（罕见）。""",18.0,1.0
奥司他韦,西药,耐药性,甲型流感a/h7n9,其他治疗,guideline,"""奥司他韦对甲型流感A/H7N9耐药。""",18.0,1.0
奥司他韦,西药,相关,baloxavirmarboxil (xofluza）,其他治疗,guideline,"""Baloxavirmarboxil对奥司他韦耐药者有活性，且起效更快。""",7.0,1.0
奥司他韦,西药,替代用药,帕拉米韦（rapivab）,其他治疗,guideline,"""帕拉米韦对奥司他韦耐药的H275Y流感毒株有效。""",7.0,1.0
扎那米韦,西药,替代用药,帕拉米韦,西药,guideline,"""帕拉米韦可作为扎那米韦的替代选择。""",16.0,1.0
扎那米韦,西药,适应症,甲型和乙型流行性感冒病毒,其他治疗,guideline,"""扎那米韦用于治疗甲型和乙型流行性感冒病毒。""",18.0,1.0
扎那米韦,西药,推荐剂量,体重,其他治疗,guideline,"""扎那米韦剂量根据体重计算。""",8.0,1.0
扎那米韦,西药,给药途径,吸入,其他治疗,guideline,"""扎那米韦通过吸入途径给药。""",8.0,1.0
扎那米韦,西药,监测指标,血药浓度监测,检查,guideline,"""血药浓度监测可用于扎那米韦的个体化给药和毒性评估。""",7.0,1.0
扎那米韦,西药,不良反应,呼吸道不适,其他治疗,guideline,"""扎那米韦常见呼吸道不适。""",18.0,1.0
扎那米韦,西药,注意事项,危险分级（旧）,指南建议,guideline,"""Zanamivir's safety is not established, recommending avoidance of use, consistent with a higher-risk category.""",14.0,1.0
扎那米韦,西药,适应症,甲型流感h1n1,其他治疗,guideline,"""扎那米韦用于治疗甲型流感H1N1。""",18.0,1.0
扎那米韦,西药,适应症,乙型流感,其他治疗,guideline,"""扎那米韦用于治疗乙型流感。""",18.0,1.0
扎那米韦,西药,禁忌,气道高反应性病变,其他治疗,guideline,"""扎那米韦不推荐用于有气道高反应性病变的患者。""",16.0,1.0
帕拉米韦,西药,替代用药,流感重症患者,其他治疗,guideline,"""帕拉米韦为流感重症患者提供了新的选择。""",18.0,1.0
帕拉米韦,西药,替代用药,无法接受吸入或口服hai的患者,其他治疗,guideline,"""帕拉米韦为无法接受吸入或口服HAI的患者提供了新的选择。""",18.0,1.0
帕拉米韦,西药,替代用药,对其他hai疗效不佳或产生耐药的患者,其他治疗,guideline,"""帕拉米韦为对其他HAI疗效不佳或产生耐药的患者提供了新的选择。""",18.0,1.0
帕拉米韦,西药,适应症,甲型和乙型流行性感冒病毒,其他治疗,guideline,"""帕拉米韦用于治疗甲型和乙型流行性感冒病毒。""",18.0,1.0
帕拉米韦,西药,推荐剂量,体重,其他治疗,guideline,"""帕拉米韦剂量根据体重计算。""",8.0,1.0
帕拉米韦,西药,给药途径,静脉注射,其他治疗,guideline,"""帕拉米韦通过静脉注射途径给药。""",8.0,1.0
帕拉米韦,西药,监测指标,血药浓度监测,检查,guideline,"""血药浓度监测可用于帕拉米韦的个体化给药和毒性评估。""",7.0,1.0
帕拉米韦,西药,不良反应,肝功能损害,疾病,guideline,"""帕拉米韦连续用药可见肝功能异常。""",7.0,1.0
帕拉米韦,西药,不良反应,眩晕,症状,guideline,"""帕拉米韦可引起中枢神经系统的不良反应，如眩晕。""",18.0,1.0
帕拉米韦,西药,不良反应,失眠,症状,guideline,"""帕拉米韦可引起中枢神经系统的不良反应，如失眠。""",18.0,1.0
帕拉米韦,西药,禁忌,危险分级（旧）,指南建议,guideline,"""Peramivir is classified as pregnancy category C, recommending avoidance of use.""",16.0,1.0
帕拉米韦,西药,发病机制,肾脏,其他治疗,guideline,"""帕拉米韦主要通过肾脏排泄。""",9.0,1.0
帕拉米韦,西药,相关,ecmo,诊疗技术及设备,guideline,"""ECMO通路对帕拉米韦的药物损失无显著影响。""",6.0,1.0
帕拉米韦,西药,相关,ecmo通路对药物损失无显著影 响,其他治疗,guideline,"""ECMO通路对帕拉米韦的药物损失无显著影响。""",7.0,1.0
帕拉米韦,西药,注意事项,建议无需调整剂量,其他治疗,guideline,"""ECMO支持下，帕拉米韦建议无需调整剂量。""",7.0,1.0
帕拉米韦,西药,相关,ahead ofprint),其他治疗,guideline,"""帕拉米韦的剂量建议基于已在线发表但尚未正式印刷的文献。""",6.0,1.0
帕拉米韦,西药,相关,初步数据来自一项小样本单剂量体外观察研究,其他治疗,guideline,"""帕拉米韦的剂量建议基于一项小样本单剂量体外观察研究。""",6.0,1.0
帕拉米韦,西药,相关,perfusion2022feb28（online,其他治疗,guideline,"""帕拉米韦的剂量建议基于Perfusion 2022年的在线文献。""",6.0,1.0
帕拉米韦,西药,药品分类,抗病毒药物,药物,guideline,"""帕拉米韦属于抗病毒药物。""",4608.0,1.0
帕拉米韦,西药,适应症,甲型流感h1n1,其他治疗,guideline,"""帕拉米韦用于治疗甲型流感H1N1。""",18.0,1.0
玛巴洛沙韦,西药,药品分类,rdrp抑制剂,其他治疗,guideline,"""玛巴洛沙韦属于RdRp抑制剂。""",20.0,1.0
玛巴洛沙韦,西药,适应症,严重并发症,疾病,guideline,"""玛巴洛沙韦用于治疗流感严重并发症。""",18.0,1.0
玛巴洛沙韦,西药,相关,甲型流感,其他治疗,guideline,"""玛巴洛沙韦对甲型流感具有更明确的疗效。""",18.0,1.0
玛巴洛沙韦,西药,相关,乙型流感,其他治疗,guideline,"""玛巴洛沙韦对乙型流感具有更明确的疗效。""",18.0,1.0
玛巴洛沙韦,西药,经验性治疗,经验性诊断流感未明确亚型,其他治疗,guideline,"""在流感季，对于经验性诊断流感未明确亚型的情况下，可使用玛巴洛沙韦进行抗病毒治疗。""",16.0,1.0
