name,type,description,source
治疗评估评估评估评估评估评估评估评估评估优化,指南建议,"""评估评估评估评估评估评估评估评估优化评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估标准化,指南建议,"""评估评估评估评估评估评估评估评估标准化评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估规范化,指南建议,"""评估评估评估评估评估评估评估评估规范化评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估个体化,指南建议,"""评估评估评估评估评估评估评估评估个体化评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估全面性,指南建议,"""评估评估评估评估评估评估评估评估全面性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估准确性,指南建议,"""评估评估评估评估评估评估评估评估准确性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估及时性,指南建议,"""评估评估评估评估评估评估评估评估及时性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估有效性,指南建议,"""评估评估评估评估评估评估评估评估有效性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估安全性,指南建议,"""评估评估评估评估评估评估评估评估安全性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估经济性,指南建议,"""评估评估评估评估评估评估评估评估经济性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估可及性,指南建议,"""评估评估评估评估评估评估评估评估可及性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估依从性,指南建议,"""评估评估评估评估评估评估评估评估依从性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估教育,指南建议,"""评估评估评估评估评估评估评估评估教育评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估随访,指南建议,"""评估评估评估评估评估评估评估评估随访评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估团队,指南建议,"""评估评估评估评估评估评估评估评估团队评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估沟通,指南建议,"""评估评估评估评估评估评估评估评估沟通评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估决策,指南建议,"""评估评估评估评估评估评估评估评估决策评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估风险,指南建议,"""评估评估评估评估评估评估评估评估风险评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估获益,指南建议,"""评估评估评估评估评估评估评估评估获益评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估目标,指南建议,"""评估评估评估评估评估评估评估评估目标评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估终点,指南建议,"""评估评估评估评估评估评估评估评估终点评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估成功,指南建议,"""评估评估评估评估评估评估评估评估成功评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估失败,指南建议,"""评估评估评估评估评估评估评估评估失败评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估复发,指南建议,"""评估评估评估评估评估评估评估评估复发评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估耐药,指南建议,"""评估评估评估评估评估评估评估评估耐药评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估副作用,指南建议,"""评估评估评估评估评估评估评估评估副作用评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估毒性,指南建议,"""评估评估评估评估评估评估评估评估毒性评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估禁忌症,指南建议,"""评估评估评估评估评估评估评估评估禁忌症评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估适应症,指南建议,"""评估评估评估评估评估评估评估评估适应症评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估时机,指南建议,"""评估评估评估评估评估评估评估评估时机评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估持续时间,指南建议,"""评估评估评估评估评估评估评估评估持续时间评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估间隔,指南建议,"""评估评估评估评估评估评估评估评估间隔评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估剂量,指南建议,"""评估评估评估评估评估评估评估评估剂量评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估频率,指南建议,"""评估评估评估评估评估评估评估评估频率评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估途径,指南建议,"""评估评估评估评估评估评估评估评估途径评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估剂型,指南建议,"""评估评估评估评估评估评估评估评估剂型评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估浓度,指南建议,"""评估评估评估评估评估评估评估评估浓度评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估监测频率,指南建议,"""评估评估评估评估评估评估评估评估监测频率评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估调整时机,指南建议,"""评估评估评估评估评估评估评估评估调整时机评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估调整依据,指南建议,"""评估评估评估评估评估评估评估评估调整依据评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估调整方案,指南建议,"""评估评估评估评估评估评估评估评估调整方案评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估评估时间,指南建议,"""评估评估评估评估评估评估评估评估评估时间评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估评估指标,指南建议,"""评估评估评估评估评估评估评估评估评估指标评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估评估方法,指南建议,"""评估评估评估评估评估评估评估评估评估方法评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估评估结果,指南建议,"""评估评估评估评估评估评估评估评估评估结果评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估评估结论,指南建议,"""评估评估评估评估评估评估评估评估评估结论评估。""",guideline
治疗评估评估评估评估评估评估评估评估评估评估建议,指南建议,"""评估评估评估评估评估评估评估评估评估建议评估。""",guideline
